Date,Julianday,Time,NO2,O3,PM10,CO,Temp,Hum,WS
19971018,291,6,25,27,12,0.4,5.45001,84,7.85
19971018,291,7,26,24,12,0.4,5.55001,84,8
19971018,291,8,30,23,10,0.4,5.64999,84,8.15
19971018,291,9,29,23,9,0.5,5.64999,87.699997,8.52
19971018,291,10,26,27,9,0.5,5.74999,91.300003,8.9
19971018,291,11,28,32,11,0.5,5.85,95,9.27
19971018,291,12,32,25,10,0.5,5.95001,95.300003,9.65
19971018,291,13,27,28,8,0.5,6.05001,95.699997,10.02
19971018,291,14,17,32,8,0.5,6.14999,96,10.39
19971018,291,15,17,31,8,0.5,6.64999,96,10.48
19971018,291,16,17,29,8,0.5,7.24999,96,10.58
19971018,291,17,19,23,12,0.5,7.85,96,10.67
19971018,291,18,22,15,16,0.4,8.35,96,9.4
19971018,291,19,25,12,18,0.4,8.85,96,8.13
19971018,291,20,27,10,18,0.4,9.45001,96,6.86
19971018,291,21,27,8,18,0.6,9.74999,96,6.14
19971018,291,22,24,11,17,0.3,10.05,96,5.42
19971018,291,23,21,13,17,0.3,10.45,96,4.7
19971018,291,24,22,12,17,0.3,10.35,96,4.24
19971019,292,1,17,16,19,0.2,10.35,96,3.77
19971019,292,2,14,20,19,0.3,10.35,96,3.31
19971019,292,3,8,27,15,0.2,10.15,96,3.65
19971019,292,4,11,28,14,0.2,9.95001,96,3.98
19971019,292,5,17,24,13,0.3,9.85,96,4.32
19971019,292,6,20,24,13,0.3,9.55001,95.699997,4.15
19971019,292,7,20,27,12,0.4,9.24999,95.300003,3.98
19971019,292,8,20,32,12,0.4,9.05001,95,3.81
19971019,292,9,24,32,12,0.6,9.24999,92.699997,3.98
19971019,292,10,27,31,11,0.7,9.45001,90.300003,4.15
19971019,292,11,30,29,18,0.9,9.74999,88,4.32
19971019,292,12,36,23,22,1.1,9.64999,86.300003,4.15
19971019,292,13,32,21,18,0.8,9.55001,84.699997,3.98
19971019,292,14,40,17,24,1.2,9.55001,83,3.81
19971019,292,15,34,17,19,0.7,9.24999,85,3.77
19971019,292,16,27,23,15,0.7,8.95001,87,3.73
19971019,292,17,31,19,16,0.9,8.64999,89,3.69
19971019,292,18,30,16,13,0.6,8.24999,90.300003,3.41
19971019,292,19,24,18,13,0.4,7.95001,91.699997,3.12
19971019,292,20,29,26,8,0.5,7.64999,93,2.83
19971019,292,21,38,29,6,0.5,6.85,87.300003,2.57
19971019,292,22,16,46,5,0.3,6.05001,81.699997,2.3
19971019,292,23,14,43,5,0.3,5.35,76,2.04
19971019,292,24,10,46,4,0.2,4.85,79.699997,2.37
19971020,293,1,4,49,3,0.1,4.35,83.300003,2.71
19971020,293,2,3,53,3,0.1,3.85,87,3.04
19971020,293,3,6,54,2,0.1,3.45001,84,4
19971020,293,4,27,42,6,0.4,3.14999,81,4.97
19971020,293,5,50,27,12,0.7,2.85,78,5.94
19971020,293,6,56,19,16,1,2.14999,80.699997,5.7
19971020,293,7,38,30,13,0.6,1.45001,83.300003,5.46
19971020,293,8,34,36,20,0.6,0.749994,86,5.21
19971020,293,9,33,42,12,0.6,1.64999,78.300003,5.46
19971020,293,10,30,48,17,0.5,2.64999,70.699997,5.71
19971020,293,11,29,49,16,0.5,3.64999,63,5.96
19971020,293,12,36,43,17,0.6,4.05001,59.700001,6.33
19971020,293,13,42,39,18,0.8,4.45001,56.299999,6.7
19971020,293,14,47,35,17,0.8,4.85,53,7.08
19971020,293,15,48,32,17,0.7,4.24999,54,6.27
19971020,293,16,58,16,15,0.9,3.74999,55,5.46
19971020,293,17,60,14,15,1,3.24999,56,4.66
19971020,293,18,58,15,16,1.3,2.24999,61,4.35
19971020,293,19,54,16,17,1.1,1.24999,66,4.04
19971020,293,20,46,18,17,0.9,0.249994,71,3.73
19971020,293,21,33,26,10,0.5,0.149988,74.699997,3.85
19971020,293,22,16,39,5,0.2,0.149988,78.300003,3.97
19971020,293,23,13,44,5,0.2,0.149988,82,4.1
19971020,293,24,9,46,4,0.3,0.149988,83.300003,3.73
19971021,294,1,9,44,5,0.2,0.149988,84.699997,3.35
19971021,294,2,16,38,5,0.1,0.149988,86,2.98
19971021,294,3,18,35,4,0.2,-0.15,88.699997,3.1
19971021,294,4,33,25,7,0.3,-0.449988,91.300003,3.23
19971021,294,5,60,9,9,0.6,-0.65,94,3.35
19971021,294,6,57,8,19,0.8,-1.15,92.300003,3.6
19971021,294,7,58,10,39,1,-1.65,90.699997,3.85
19971021,294,8,49,17,32,0.7,-2.04999,89,4.1
19971021,294,9,41,26,36,0.6,-1.04999,82.300003,3.91
19971021,294,10,39,37,46,0.6,-0.049994,75.699997,3.72
19971021,294,11,48,35,43,0.7,1.05001,69,3.54
19971021,294,12,40,37,30,0.7,1.35,64,3.97
19971021,294,13,49,32,32,1,1.64999,59,4.41
19971021,294,14,57,32,32,0.9,2.05001,54,4.84
19971021,294,15,69,19,45,1.5,1.55001,57.299999,4.47
19971021,294,16,78,10,64,1.7,1.05001,60.700001,4.1
19971021,294,17,70,20,26,1.3,0.649988,64,3.73
19971021,294,18,67,11,12,1.2,-0.250006,74.300003,3.05
19971021,294,19,57,12,11,0.9,-1.15,84.699997,2.38
19971021,294,20,51,14,12,0.8,-2.04999,95,1.71
19971021,294,21,41,19,8,0.5,-2.35001,95.699997,2.54
19971021,294,22,33,24,6,0.4,-2.54999,96.300003,3.37
19971021,294,23,23,30,5,0.3,-2.75001,97,4.2
19971021,294,24,18,33,5,0.2,-2.94999,97,3.48
19971022,295,1,14,37,3,0.1,-3.15,97,2.76
19971022,295,2,13,39,3,0.2,-3.35001,97,2.04
19971022,295,3,17,38,3,0.2,-3.15,97,2
19971022,295,4,61,16,13,1.8,-2.94999,97,1.96
19971022,295,5,85,7,22,2.9,-2.75001,97,1.92
19971022,295,6,98,6,27,2.9,-2.65,97,1.83
19971022,295,7,68,4,20,1.6,-2.54999,97,1.74
19971022,295,8,70,6,20,1.3,-2.35001,97,1.66
19971022,295,9,65,8,18,1.3,-1.25001,96.699997,2.04
19971022,295,10,62,11,13,1.2,-0.15,96.300003,2.42
19971022,295,11,65,16,16,1,0.950006,96,2.81
19971022,295,12,65,18,19,1,1.74999,86,2.28
19971022,295,13,61,23,14,1.4,2.64999,76,1.75
19971022,295,14,73,12,17,2,3.55001,66,1.22
19971022,295,15,89,6,26,2.9,3.24999,73,1.36
19971022,295,16,75,8,20,2,2.95001,80,1.5
19971022,295,17,52,16,5,0.6,2.74999,87,1.65
19971022,295,18,57,9,7,0.9,1.74999,91.300003,1.78
19971022,295,19,64,4,18,1.2,0.85,95.699997,1.92
19971022,295,20,47,5,9,0.7,-0.049994,100,2.05
19971022,295,21,34,13,6,0.4,-0.449988,99,2.05
19971022,295,22,24,19,4,0.2,-0.850012,98,2.05
19971022,295,23,19,27,2,0.1,-1.25001,97,2.04
19971022,295,24,13,31,2,0.1,-1.44999,97,2.29
19971023,296,1,13,33,2,0.1,-1.54999,97,2.53
19971023,296,2,10,35,2,0.1,-1.65,97,2.78
19971023,296,3,19,29,3,0.2,-1.85001,97,2.81
19971023,296,4,39,17,10,0.9,-2.04999,97,2.84
19971023,296,5,52,10,18,1.7,-2.15,97,2.88
19971023,296,6,65,7,23,1.8,-2.35001,97.300003,2.92
19971023,296,7,58,8,26,1.1,-2.44999,97.699997,2.97
19971023,296,8,58,11,27,1,-2.54999,98,3.01
19971023,296,9,53,15,32,0.9,-2.35001,97,3.14
19971023,296,10,54,17,35,1.1,-2.15,96,3.26
19971023,296,11,62,15,41,1.3,-1.85001,95,3.38
19971023,296,12,59,17,42,1.2,-1.65,90.300003,4.05
19971023,296,13,66,12,54,1.9,-1.44999,85.699997,4.71
19971023,296,14,68,9,55,2,-1.15,81,5.37
19971023,296,15,54,11,31,0.9,-1.04999,81,4.88
19971023,296,16,50,13,27,0.6,-0.850012,81,4.39
19971023,296,17,48,14,23,0.6,-0.65,81,3.89
19971023,296,18,41,18,14,0.5,-1.04999,84,3.65
19971023,296,19,48,16,21,0.6,-1.35001,87,3.41
19971023,296,20,37,17,13,0.4,-1.65,90,3.17
19971023,296,21,27,22,9,0.2,-1.65,91.300003,3.54
19971023,296,22,22,26,7,0.1,-1.65,92.699997,3.91
19971023,296,23,15,31,6,0.1,-1.54999,94,4.28
19971023,296,24,16,31,5,0.1,-2.04999,94.699997,4.28
19971024,297,1,14,30,5,0.1,-2.44999,95.300003,4.28
19971024,297,2,16,27,5,0.1,-2.85001,96,4.28
19971024,297,3,18,29,4,0.2,-3.15,96,4.15
19971024,297,4,32,24,10,0.5,-3.44999,96,4.02
19971024,297,5,52,13,17,1.2,-3.75001,96,3.89
19971024,297,6,62,9,23,1.3,-3.54999,95.300003,4.02
19971024,297,7,49,10,30,0.9,-3.35001,94.699997,4.15
19971024,297,8,44,17,28,0.7,-3.15,94,4.28
19971024,297,9,38,21,41,0.6,-2.75001,89.300003,4.77
19971024,297,10,34,27,38,0.6,-2.25001,84.699997,5.26
19971024,297,11,36,30,34,0.6,-1.75001,80,5.74
19971024,297,12,35,33,29,0.7,-1.65,73,6.18
19971024,297,13,45,27,31,0.8,-1.44999,66,6.61
19971024,297,14,47,27,36,0.7,-1.25001,59,7.04
19971024,297,15,39,28,27,0.5,-1.25001,60.700001,6.67
19971024,297,16,37,28,19,0.6,-1.25001,62.299999,6.3
19971024,297,17,29,36,14,0.5,-1.15,64,5.94
19971024,297,18,25,37,11,0.4,-1.44999,66.300003,5.81
19971024,297,19,34,34,14,0.3,-1.75001,68.699997,5.69
19971024,297,20,27,33,10,0.3,-2.04999,71,5.56
19971024,297,21,23,33,7,0.3,-2.85001,76,5.26
19971024,297,22,21,33,5,0.3,-3.65,81,4.96
19971024,297,23,17,37,5,0.1,-4.35001,86,4.66
19971024,297,24,18,38,6,0.1,-4.54999,87.699997,4.53
19971025,298,1,14,38,7,0.1,-4.75001,89.300003,4.41
19971025,298,2,17,35,12,0.1,-4.94999,91,4.28
19971025,298,3,13,37,4,0.1,-4.54999,90.699997,3.97
19971025,298,4,13,39,4,0.2,-4.15,90.300003,3.66
19971025,298,5,19,34,4,0.2,-3.65,90,3.35
19971025,298,6,27,29,6,0.4,-4.04999,91.699997,3.29
19971025,298,7,28,27,7,0.4,-4.44999,93.300003,3.23
19971025,298,8,29,25,12,0.7,-4.75001,95,3.16
19971025,298,9,41,20,19,1,-3.44999,87.300003,4.33
19971025,298,10,45,24,31,1.1,-2.15,79.699997,5.5
19971025,298,11,45,27,34,1,-0.850012,72,6.67
19971025,298,12,39,31,27,0.7,-0.449988,64.699997,6.36
19971025,298,13,41,31,28,0.7,-0.049994,57.299999,6.05
19971025,298,14,32,35,43,0.4,0.450006,50,5.74
19971025,298,15,43,26,25,0.3,-0.350012,51.700001,5.5
19971025,298,16,36,31,20,0.1,-1.04999,53.299999,5.26
19971025,298,17,42,25,22,0.1,-1.75001,55,5.01
19971025,298,18,32,32,16,-0.175,-2.44999,59,4.58
19971025,298,19,29,33,13,-0.45,-3.15,63,4.15
19971025,298,20,27,34,13,-0.725,-3.75001,67,3.71
19971025,298,21,19,41,9,-1,-4.25001,72.300003,3.84
19971025,298,22,18,39,7,-0.279167,-4.75001,77.699997,3.97
19971025,298,23,18,37,7,-0.279167,-5.15,83,4.1
19971025,298,24,16,37,7,-0.279167,-5.04999,85.699997,4.16
19971026,299,1,13,40,7,0.166667,-4.94999,88.300003,4.22
19971026,299,2,8,42,6,0.1,-4.85001,91,4.28
19971026,299,3,6,43,4,0.1,-4.35001,91,4.1
19971026,299,4,9,40,4,0.1,-3.85001,91,3.91
19971026,299,5,18,31,5,0.1,-3.35001,91,3.73
19971026,299,6,28,25,11,0.8,-3.65,89,3.85
19971026,299,7,30,28,14.6667,0.65,-3.94999,87,3.97
19971026,299,8,33,32,18.3333,0.65,-4.15,85,4.09
19971026,299,9,33,33,22,0.65,-3.25001,81.300003,4.15
19971026,299,10,40,28,26,1.44,-2.35001,77.699997,4.2
19971026,299,11,45,23,28,1.44,-1.44999,74,4.26
19971026,299,12,50,22,35,1.44,-1.25001,72,4.26
19971026,299,13,53,19,35,1.44,-1.04999,70,4.26
19971026,299,14,48,25,29,1.44,-0.750006,68,4.26
19971026,299,15,48,23,28,1.44,-0.850012,67.300003,4.39
19971026,299,16,56,16,31,0.8,-0.850012,66.699997,4.51
19971026,299,17,47,18,27,0.8,-0.850012,66,4.64
19971026,299,18,37,27,24,0.8,-1.04999,67.699997,4.08
19971026,299,19,46,19,26,0.8,-1.15,69.300003,3.53
19971026,299,20,37,24,19,0.1,-1.25001,71,2.98
19971026,299,21,29,31,12,0.1,-1.25001,73.699997,3.41
19971026,299,22,23,33,7,0.1,-1.25001,76.300003,3.84
19971026,299,23,16,38,7,0.1,-1.25001,79,4.26
19971026,299,24,13,42,7,0.1,-1.35001,80,4.14
19971027,300,1,13,44,8,0.1,-1.35001,81,4.02
19971027,300,2,12,45,9,0.1,-1.35001,82,3.89
19971027,300,3,25,37,13,0.1,-1.44999,79.300003,3.89
19971027,300,4,47,24,27,0.45,-1.54999,76.699997,3.89
19971027,300,5,66,12,49,0.45,-1.54999,74,3.89
19971027,300,6,71,13,59,1.76667,-1.65,71.699997,4.26
19971027,300,7,67.333298,14,69,1.76667,-1.75001,69.300003,4.64
19971027,300,8,63.666698,19,54,1.76667,-1.75001,67,5.01
19971027,300,9,60,19,52,1.76667,-1.54999,65.300003,4.08
19971027,300,10,61,19,57,1.6,-1.35001,63.700001,3.15
19971027,300,11,60,19,55,1.6,-1.15,62,2.22
19971027,300,12,70,14,60,1.6,-0.65,57.700001,2.24
19971027,300,13,81,11,74,1.6,-0.15,53.299999,2.25
19971027,300,14,74,7,71,1.6,0.35,49,2.27
19971027,300,15,75,6,60,1.6,-0.549994,51,2.07
19971027,300,16,65,6,54,0.85,-1.44999,53,1.87
19971027,300,17,60,6,49,0.85,-2.35001,55,1.67
19971027,300,18,56,6,33,0.85,-2.75001,58.299999,1.98
19971027,300,19,63,7,49,0.85,-3.15,61.700001,2.29
19971027,300,20,55,4,41,0.85,-3.54999,65,2.61
19971027,300,21,40,14,27,1.08333,-3.85001,67.699997,2.57
19971027,300,22,30,21,18,1.08333,-4.15,70.300003,2.53
19971027,300,23,24,25,15,1.08333,-4.35001,73,2.5
19971027,300,24,13,41,8,1.08333,-4.44999,76.300003,2.73
19971028,301,1,10,46,7,0.7,-4.44999,79.699997,2.96
19971028,301,2,8,45,7,0.7,-4.44999,83,3.19
19971028,301,3,15,41,6,0.7,-4.15,85.300003,3.49
19971028,301,4,45,24,13,1.03333,-3.85001,87.699997,3.78
19971028,301,5,66,13,20,1.03333,-3.44999,90,4.08
19971028,301,6,78,5,33,1.03333,-2.85001,91.699997,4.12
19971028,301,7,60,13,29,0.45,-2.25001,93.300003,4.15
19971028,301,8,46,23,30,0.8,-1.65,95,4.19
19971028,301,9,42,27,29,0.8,-1.25001,93.699997,4.22
19971028,301,10,45,31,35,0.4,-0.850012,92.300003,4.24
19971028,301,11,47,26,41,0.6,-0.449988,91,4.27
19971028,301,12,50,26,39,0.6,0.35,87,4.27
19971028,301,13,66,14,56,1.4,1.24999,83,4.28
19971028,301,14,81,8,83,2.1,2.14999,79,4.28
19971028,301,15,75,7,63,1.8,1.85,79.699997,3.89
19971028,301,16,71,8,47,1.2,1.55001,80.300003,3.5
19971028,301,17,64,12,31,1,1.35,81,3.11
19971028,301,18,55,17,18,0.7,1.35,83,3.5
19971028,301,19,43,24,13,0.4,1.35,85,3.89
19971028,301,20,31,34,7,0.3,1.45001,87,4.28
19971028,301,21,25,41,6,0.2,1.45001,88.300003,4.28
19971028,301,22,11,48,5,0.1,1.55001,89.699997,4.28
19971028,301,23,9,52,4,0.1,1.64999,91,4.28
19971028,301,24,9,53,4,0.1,1.85,90.699997,4.31
19971029,302,1,6,54,3,0.1,2.05001,90.300003,4.34
19971029,302,2,4,52,4,0.1,2.35,90,4.36
19971029,302,3,14,45,5,0.3,2.35,89.699997,4.93
19971029,302,4,29,35,8,0.6,2.45001,89.300003,5.5
19971029,302,5,56,23,15,1.1,2.55001,89,6.07
19971029,302,6,56,18,29,1.3,2.64999,89.699997,6.04
19971029,302,7,36,29,26,0.7,2.85,90.300003,6
19971029,302,8,38,28,35,0.7,3.05001,91,5.96
19971029,302,9,31,31,30,0.5,3.35,90.699997,5.95
19971029,302,10,45,25,44,0.7,3.64999,90.300003,5.94
19971029,302,11,50,20,51,0.9,3.95001,90,5.94
19971029,302,12,62,12,65,1.2,4.74999,84.300003,5.39
19971029,302,13,67,7,75,2.3,5.55001,78.699997,4.83
19971029,302,14,71,6,73,2.7,6.45001,73,4.28
19971029,302,15,71,5,63,2.4,5.64999,75.300003,4.15
19971029,302,16,63,4,48,1.9,4.85,77.699997,4.02
19971029,302,17,55,5,20,0.9,4.05001,80,3.89
19971029,302,18,60,6,39,2.1,3.24999,84.300003,3.46
19971029,302,19,62,6,48,3.1,2.55001,88.699997,3.03
19971029,302,20,52,3,25,2.6,1.85,93,2.6
19971029,302,21,52,3,18,1.6,1.24999,94.699997,2.72
19971029,302,22,44,1,14,1,0.649988,96.300003,2.85
19971029,302,23,40,1,10,0.6,0.050012,98,2.98
19971029,302,24,34,3,8,0.5,0.050012,98,2.65
19971030,303,1,24,10,6,0.3,0.050012,98,2.32
19971030,303,2,24,9,5,0.1,0.149988,98,1.99
19971030,303,3,21,13,3,0.4,-0.049994,98,2.34
19971030,303,4,34,11,6,0.5,-0.250006,98,2.69
19971030,303,5,57,5,11,1.1,-0.449988,98,3.04
19971030,303,6,65,6,16,2.1,-0.15,98,3.17
19971030,303,7,47,8,14,1.3,0.149988,98,3.29
19971030,303,8,44,11,17,0.9,0.450006,98,3.42
19971030,303,9,44,13,32,1.1,0.85,98,3.42
19971030,303,10,50,12,48,1.2,1.35,98,3.42
19971030,303,11,55,8,52,1.4,1.85,98,3.42
19971030,303,12,53,8,37,1.5,2.85,98,3.3
19971030,303,13,57,10,27,1.6,3.85,98,3.17
19971030,303,14,66,4,24,2.3,4.85,98,3.04
19971030,303,15,68,4,20,2.9,5.14999,97,2.91
19971030,303,16,55,2,15,2.3,5.55001,96,2.78
19971030,303,17,50,3,12,1.6,5.95001,95,2.65
19971030,303,18,38,12,10,1.3,5.35,95.300003,2.97
19971030,303,19,34,14,9,0.9,4.85,95.699997,3.28
19971030,303,20,31,15,9,0.7,4.35,96,3.6
19971030,303,21,31,14,8,0.5,4.14999,96,3.67
19971030,303,22,22,21,7,0.3,3.95001,96,3.74
19971030,303,23,22,22,6,0.3,3.74999,96,3.81
19971030,303,24,21,23,7,0.2,3.45001,96,3.81
19971031,304,1,11,31,6,0.2,3.24999,96,3.81
19971031,304,2,10,34,6,0.2,3.05001,96,3.81
19971031,304,3,10,41,5,0.1,3.05001,96,4.11
19971031,304,4,21,35,7,0.3,3.05001,96,4.4
19971031,304,5,44,23,13,0.8,3.05001,96,4.7
19971031,304,6,59,20,13,1.1,3.55001,95.300003,5.47
19971031,304,7,40,26,13,0.8,4.05001,94.699997,6.24
19971031,304,8,45,23,22,0.8,4.64999,94,7.02
19971031,304,9,43,23,54,0.9,4.85,92,6.41
19971031,304,10,49,23,64,1.1,5.14999,90,5.81
19971031,304,11,47,23,74,1.2,5.45001,88,5.2
19971031,304,12,45,24,78,1,5.55001,86,5.29
19971031,304,13,50,21,63,1.4,5.64999,84,5.39
19971031,304,14,56,15,61,1.5,5.85,82,5.48
19971031,304,15,50,18,47,1.2,5.64999,83.300003,5.52
19971031,304,16,43,22,41,0.9,5.45001,84.699997,5.55
19971031,304,17,39,22,37,0.8,5.35,86,5.59
19971031,304,18,38,22,35,0.8,5.24999,86.699997,5.12
19971031,304,19,26,29,24,0.7,5.14999,87.300003,4.66
19971031,304,20,25,30,22,0.6,5.14999,88,4.2
19971031,304,21,23,28,19,0.5,5.14999,88.300003,3.94
19971031,304,22,24,25,25,0.6,5.14999,88.699997,3.68
19971031,304,23,20,28,19,0.5,5.14999,89,3.43
19971031,304,24,17,27,17,0.3,5.14999,89.699997,3.43
19971101,305,1,15,29,17,0.3,5.14999,90.300003,3.43
19971101,305,2,16,30,16,0.4,5.14999,91,3.43
19971101,305,3,14,31,13,0.3,5.14999,90.699997,3.72
19971101,305,4,9,36,12,0.3,5.24999,90.300003,4.02
19971101,305,5,14,30,13,0.5,5.35,90,4.32
19971101,305,6,16,27,14,0.4,5.85,90.699997,4.74
19971101,305,7,18,26,14,0.6,6.35,91.300003,5.16
19971101,305,8,21,28,20,0.8,6.95001,92,5.59
19971101,305,9,23,28,39,1,7.35,89.300003,5.86
19971101,305,10,27,28,60,1,7.74999,86.699997,6.14
19971101,305,11,25,29,52,1.3,8.14999,84,6.42
19971101,305,12,25,31,44,1.1,8.45001,80.699997,6.18
19971101,305,13,25,32,37,1,8.74999,77.300003,5.94
19971101,305,14,33,28,43,1.1,9.14999,74,5.7
19971101,305,15,35,24,45,1.3,9.05001,72.300003,5.32
19971101,305,16,33,25,39,1.1,8.95001,70.699997,4.93
19971101,305,17,25,40,24,0.6,8.95001,69,4.54
19971101,305,18,33,31,26,0.7,8.05001,69.699997,5.15
19971101,305,19,23,47,30,0.6,7.14999,70.300003,5.77
19971101,305,20,29,41,28,0.6,6.24999,71,6.39
19971101,305,21,23,43,21,0.5,4.74999,69,6.17
19971101,305,22,15,50,17,0.3,3.24999,67,5.96
19971101,305,23,16,49,18,0.3,1.74999,65,5.74
19971101,305,24,18,43,21,0.2,1.14999,67,5.25
19971102,306,1,11,47,13,0.2,0.550012,69,4.76
19971102,306,2,10,46,14,0,-0.049994,71,4.27
19971102,306,3,3,52,4,0,-0.850012,75,4.39
19971102,306,4,2,52,3,0,-1.65,79,4.51
19971102,306,5,6,50,6,0,-2.35001,83,4.64
19971102,306,6,6,52,7,0,-2.75001,84,4.64
19971102,306,7,9,54,9,0,-3.04999,85,4.65
19971102,306,8,14,56,14,0,-3.35001,86,4.66
19971102,306,9,13,58,27,0,-2.54999,80.699997,4.9
19971102,306,10,18,56,21,0.4,-1.75001,75.300003,5.14
19971102,306,11,15,59,20,0.2,-0.949988,70,5.38
19971102,306,12,20,55,18,0.2,-0.350012,63.299999,5.81
19971102,306,13,25,49,21,0.4,0.249994,56.700001,6.24
19971102,306,14,45,29,36,0.7,0.950006,50,6.67
19971102,306,15,51,24,47,1,0.249994,52.700001,5.81
19971102,306,16,60,13,59,1.3,-0.350012,55.299999,4.95
19971102,306,17,48,21,35,0.7,-0.949988,58,4.09
19971102,306,18,46,24,33,0.7,-1.75001,65.300003,4.21
19971102,306,19,35,32,18,0.5,-2.54999,72.699997,4.34
19971102,306,20,26,41,12,0.2,-3.25001,80,4.47
19971102,306,21,18,46,11,0.3,-3.65,82,4.22
19971102,306,22,9,52,6,0.1,-4.04999,84,3.97
19971102,306,23,5,53,4,0,-4.35001,86,3.73
19971102,306,24,4,54,3,0,-4.85001,88.699997,3.6
19971103,307,1,4,51,4,0.1,-5.25001,91.300003,3.48
19971103,307,2,4,51,4,0,-5.65,94,3.35
19971103,307,3,9,47,6,0,-5.85001,94,3.66
19971103,307,4,35,26,17,0.1,-6.04999,94,3.97
19971103,307,5,62,8,49,1,-6.25001,94,4.28
19971103,307,6,75,7,77,2.3,-5.94999,94.300003,4.28
19971103,307,7,65,6,83,1.7,-5.54999,94.699997,4.27
19971103,307,8,59,8,66,1,-5.15,95,4.27
19971103,307,9,61,11,72,1.3,-3.94999,92,4.45
19971103,307,10,54,16,66,1.1,-2.75001,89,4.63
19971103,307,11,55,18,68,1,-1.54999,86,4.82
19971103,307,12,59,16,75,1.2,-1.25001,77.300003,4.82
19971103,307,13,64,11,81,1.8,-0.949988,68.699997,4.82
19971103,307,14,60,14,55,1.5,-0.549994,60,4.82
19971103,307,15,58,14,48,1,-1.15,61.299999,4.76
19971103,307,16,49,20,39,1,-1.65,62.700001,4.7
19971103,307,17,39,27,27,0.9,-2.15,64,4.64
19971103,307,18,30,34,21,0.8,-2.65,66.300003,4.45
19971103,307,19,36,32,32,0.8,-3.04999,68.699997,4.27
19971103,307,20,23,38,14,0.6,-3.44999,71,4.09
19971103,307,21,17,41,9,0.6,-3.94999,77.699997,4.09
19971103,307,22,13,42,5,0.4,-4.35001,84.300003,4.09
19971103,307,23,10,45,5,0.5,-4.75001,91,4.1
19971103,307,24,9,42,5,0.6,-5.15,92.699997,3.97
19971104,308,1,5,47,3,0.5,-5.54999,94.300003,3.85
19971104,308,2,5,49,5,0.1,-5.85001,96,3.73
19971104,308,3,12,47,6,0.1,-5.65,96.300003,4.07
19971104,308,4,39,31,11,0.5,-5.44999,96.699997,4.41
19971104,308,5,62,14,17,1.2,-5.25001,97,4.75
19971104,308,6,73,7,28,1.8,-4.65,95.699997,4.66
19971104,308,7,56,16,19,1,-3.94999,94.300003,4.56
19971104,308,8,46,27,27,0.6,-3.25001,93,4.47
19971104,308,9,36,38,32,0.5,-2.75001,91,4.41
19971104,308,10,59,31,58,0.6,-2.25001,89,4.35
19971104,308,11,61,28,63,0.8,-1.75001,87,4.28
19971104,308,12,70,22,74,1.3,-0.949988,76.300003,4.46
19971104,308,13,70,21,68,1.4,-0.15,65.699997,4.64
19971104,308,14,88,9,99,2.7,0.749994,55,4.82
19971104,308,15,79,8,69,1.8,-0.250006,57,4.45
19971104,308,16,64,14,45,0.9,-1.15,59,4.08
19971104,308,17,71,7,56,1.2,-2.04999,61,3.71
19971104,308,18,66,9,42,1.2,-2.85001,67.300003,3.71
19971104,308,19,68,7,49,1,-3.65,73.699997,3.71
19971104,308,20,47,19,26,1.1,-4.35001,80,3.71
19971104,308,21,37,28,20,0.7,-4.75001,82.300003,3.41
19971104,308,22,38,24,15,0.2,-5.15,84.699997,3.1
19971104,308,23,35,26,12,0.3,-5.54999,87,2.79
19971104,308,24,29,28,10,0.3,-6.44999,89.300003,2.77
19971105,309,1,24,33,8,0.1,-7.25001,91.699997,2.76
19971105,309,2,20,35,11,0.3,-8.04999,94,2.74
19971105,309,3,33,26,14,0.3,-9.15,93.300003,2.33
19971105,309,4,58,8,48,0.7,-10.25,92.699997,1.91
19971105,309,5,68,6,76,2.3,-11.25,92,1.49
19971105,309,6,73,8,112,3.4,-11.65,92,1.33
19971105,309,7,72,6,121,3.1,-12.05,92,1.16
19971105,309,8,75,5,115,2.4,-12.35,92,1
19971105,309,9,83,6,96,2.5,-10.25,92,1.45
19971105,309,10,76,10,97,2,-8.15,92,1.9
19971105,309,11,46,35,66,1,-6.04999,92,2.35
19971105,309,12,42,39,54,0.7,-4.65,88.699997,3.17
19971105,309,13,52,33,58,1.2,-3.15,85.300003,3.99
19971105,309,14,58,26,55,1.1,-1.65,82,4.81
19971105,309,15,57,26,47,1.2,-1.25001,77.300003,4.78
19971105,309,16,38,37,27,0.7,-0.850012,72.699997,4.74
19971105,309,17,37,34,28,0.6,-0.449988,68,4.71
19971105,309,18,36,36,23,0.8,-0.449988,70.300003,4.98
19971105,309,19,30,40,17,0.5,-0.350012,72.699997,5.26
19971105,309,20,19,48,15,0.5,-0.250006,75,5.53
19971105,309,21,13,50,12,0.3,-0.250006,78,5.65
19971105,309,22,9,49,12,0.2,-0.250006,81,5.78
19971105,309,23,11,47,11,0.2,-0.250006,84,5.9
19971105,309,24,9,51,11,0.2,-0.449988,85.699997,5.9
19971106,310,1,6,56,9,0.2,-0.65,87.300003,5.9
19971106,310,2,10,52,10,0.2,-0.750006,89,5.9
19971106,310,3,16,47,13,0.2,-1.15,87,5.93
19971106,310,4,37,33,27,0.7,-1.44999,85,5.95
19971106,310,5,57,15,53,1.2,-1.75001,83,5.98
19971106,310,6,61,15,46,1,-1.85001,83,5.83
19971106,310,7,47,14,39,0.6,-1.94999,83,5.68
